sentenceID,sentence,origin,destination,is_valid,difficulty,category,notes
1419,je suis fatigué ?,,,0,easy,no_intent,off_topic
1420,Saint-Étienne Metz aller simple,Saint-Étienne,Metz,1,medium,no_markers,
1421,Trajet Nîmes Châlons-en-Champagne,Nîmes,Châlons-en-Champagne,1,medium,compound_name,compound name
1422,jycyqole huxahoty wofys god,,,0,easy,garbage,random text
1423,Le Mans Angers aller simple,Le Mans,Angers,1,medium,no_markers,
1424,Trajet Châlons-en-Champagne Nice,Châlons-en-Champagne,Nice,1,medium,compound_name,compound name
1425,Quand part le prochain train de Bordeaux vers Nantes,Bordeaux,Nantes,1,medium,standard,
1426,Je pars de Paris,,,0,easy,incomplete_dest,missing destination
1427,Je pars de Marseille enfin non de Lille,,,0,medium,ambiguous,conflicting information
1428,Y a-t-il un train de Perpignan vers Saint-Étienne,Perpignan,Saint-Étienne,1,easy,standard,
1429,un billet marseille dijo,Marseille,Dijon,1,hard,misspelling,spelling errors
1430,Billet Nantes Nice,Nantes,Nice,1,medium,no_markers,
1431,Quel est le prix d'un aller simple de Grenoble à Le Mans,Grenoble,Le Mans,1,medium,additional_info,with time/passenger info
1432,Quel est le temps de trajet de Lille à Limoges,Lille,Limoges,1,medium,standard,
1433,"avec mes amis albert et paris, je voudrais aller de metz à paris",Metz,Paris,1,hard,name_ambiguity,"Albert/Paris=prénoms, lowercase"
1434,Je cherche un train de Strasbourg à Brest,Strasbourg,Brest,1,easy,standard,
1435,Deux billets de Perpignan à Lyon s'il vous plaît,Perpignan,Lyon,1,medium,additional_info,with time/passenger info
1436,Un billet Tours Nîmes,Tours,Nîmes,1,easy,no_markers,
1437,Avec mon ami Paris je voudrais aller de Amiens à Florence,Amiens,Florence,1,medium,name_ambiguity,Paris=prénom
1438,Mon départ est à Toulouse,,,0,easy,incomplete_dest,missing destination
1439,Pour me rendre à Dijon je pars de Le Mans,Le Mans,Dijon,1,medium,inverted_order,
1440,je voyage avec florence et rémy de angers vers nantes,Angers,Nantes,1,hard,name_ambiguity,"Florence/Rémy=prénoms, lowercase"
1441,Pouvez-vous me réserver une place de Le Mans à Villeurbanne,Le Mans,Villeurbanne,1,medium,standard,
1442,Je veux aller à Metz en partant de Grenoble,Grenoble,Metz,1,medium,inverted_order,
1443,Pour aller à Paris depuis Toulon,Toulon,Paris,1,medium,inverted_order,
1444,Trajet vers Villeurbanne au départ de Lille,Lille,Villeurbanne,1,medium,inverted_order,
1445,Direction,,,0,easy,incomplete_grammar,grammatically incomplete
1446,Je voudrais aller à Rennes,,,0,easy,incomplete_origin,missing origin
1447,orange framboise nougat baleine framboise cactus orange,,,0,easy,garbage,nonsense words
1448,Bonsoir,,,0,easy,no_intent,greetings
1449,Je veux aller à Toulouse non à Lyon,,,0,medium,ambiguous,contradictions
1450,Je souhaite me rendre à Bourg-en-Bresse en partant de Toulon,Toulon,Bourg-en-Bresse,1,medium,compound_name,compound name
1451,Je voudrais un bilet de Nices à Rennnes,Nice,Rennes,1,hard,misspelling,spelling errors
1452,Train de Saint-Étienne à Villeurbanne,Saint-Étienne,Villeurbanne,1,medium,compound_name,compound name
1453,Je veux aller de Le Mans à Angers demain matin,Le Mans,Angers,1,medium,additional_info,with time/passenger info
1454,Un billet Le Havre Amiens,Le Havre,Amiens,1,easy,no_markers,
1455,À quelle heure y a-t-il des trains de Toulon à Bordeaux,Toulon,Bordeaux,1,medium,standard,
1456,commen aler de saintt-étienne a reims,Saint-Étienne,Reims,1,hard,misspelling,spelling errors
1457,"albert, paris et moi voulons aller de saint-étienne à le mans",Saint-Étienne,Le Mans,1,hard,name_ambiguity,"Albert/Paris=prénoms, lowercase"
1458,Toulouse Lyon Montpellier Lille,,,0,medium,ambiguous,too many cities
1459,Trajet de Limoges vers Brest,Limoges,Brest,1,easy,standard,
1460,Je souhaite me rendre à Strasbourg depuis Rennes,Rennes,Strasbourg,1,easy,standard,
1461,ordinateur igloo lampe uniforme,,,0,easy,garbage,nonsense words
1462,Y a-t-il des trains directs de Lille à Tours,Lille,Tours,1,medium,standard,
1463,trajet grrenoble nice,Grenoble,Nice,1,hard,misspelling,spelling errors
1464,Combien coûte un billet de Montpellier à Reims,Montpellier,Reims,1,medium,additional_info,with time/passenger info
1465,Je veux visiter Rennes Lille Paris,,,0,medium,ambiguous,too many cities
1466,Trajet de Aix-en-Provence vers Lyon,Aix-en-Provence,Lyon,1,easy,standard,
1467,Combien coûte un billet de Le Havre à Paris,Le Havre,Paris,1,medium,additional_info,with time/passenger info
1468,Je souhaite me rendre à Saint-Étienne depuis Brest,Brest,Saint-Étienne,1,easy,standard,
1469,Cap sur Le Havre depuis Nîmes,Nîmes,Le Havre,1,medium,inverted_order,
1470,Trajet Salon-de-Provence Nice,Salon-de-Provence,Nice,1,medium,compound_name,compound name
1471,qane qix viruhipov vihydosaso,,,0,easy,garbage,random text
1472,Un aller simple de Marseille à Aix-en-Provence,Marseille,Aix-en-Provence,1,easy,standard,
1473,À Nice en partance de Montpellier,Montpellier,Nice,1,medium,inverted_order,
1474,Un billet de Strasbourg pour Bourg-en-Bresse,Strasbourg,Bourg-en-Bresse,1,medium,compound_name,compound name
1475,je voudrais un billet de nantes a amiens,Nantes,Amiens,1,medium,no_capitals,"lowercase, no accents"
1476,Je dois me rendre de Reims à Le Mans,Reims,Le Mans,1,easy,standard,
1477,Comment aller de Bordeaux à Rennes à Paris,,,0,medium,ambiguous,too many cities
1478,combien coûte un billet ?,,,0,easy,incomplete_grammar,grammatically incomplete
1479,Je viens de Nice,,,0,easy,incomplete_dest,missing destination
1480,Destination Toulon,,,0,easy,incomplete_origin,missing origin
1481,Je vais de Lyon à Paris à Nice,,,0,medium,ambiguous,too many cities
1482,??? --- $$%% ... @@##,,,0,easy,garbage,special characters
1483,Quel est l'horaire des trains au départ de Rennes pour Amiens,Rennes,Amiens,1,medium,standard,
1484,Y a-t-il un train de Saint-Étienne vers Toulouse,Saint-Étienne,Toulouse,1,easy,standard,
1485,un train de clermont-ferrand a aix-en-provence,Clermont-Ferrand,Aix-en-Provence,1,medium,no_capitals,"lowercase, no accents"
1486,À Lyon ?,,,0,easy,incomplete_origin,missing origin
1487,Un train pour Reims,,,0,easy,incomplete_origin,missing origin
1488,à montpellier ?,,,0,easy,incomplete_origin,missing origin
1489,Comment aller de Toulouse à Bordeaux à Lyon,,,0,medium,ambiguous,too many cities
1490,Pour aller à Nantes depuis Lyon,Lyon,Nantes,1,medium,inverted_order,
1491,Mon ami Lourdes m'attend à Dijon je pars de Toulon,Toulon,Dijon,1,medium,name_ambiguity,Lourdes=prénom
1492,bilet perpigna lion,Perpignan,Lyon,1,hard,misspelling,spelling errors
1493,Mon ami Clément m'attend à Bordeaux je pars de Rennes,Rennes,Bordeaux,1,medium,name_ambiguity,Clément=prénom
1494,Quel est l'horaire des trains au départ de Lyon pour Dijon,Lyon,Dijon,1,medium,standard,
1495,"Avec mes amis Albert et Clément, je voudrais aller de Toulon à Florence",Toulon,Florence,1,hard,name_ambiguity,Albert/Clément=prénoms
1496,Avec mon ami Florence je voudrais aller de Annecy à Florence,Annecy,Florence,1,medium,name_ambiguity,Florence=prénom
1497,Quel est le prix d'un billet de Toulon à Limoges,Toulon,Limoges,1,easy,standard,
1498,Avec mon ami Rémy je voudrais aller de Paris à Villeurbanne,Paris,Villeurbanne,1,medium,name_ambiguity,Rémy=prénom
1499,lampe escalier tambour kayak tambour,,,0,easy,garbage,nonsense words
1500,Situé à Rennes,,,0,easy,incomplete_dest,missing destination
1501,J'aime les chiens !,,,0,easy,no_intent,off_topic
1502,Nîmes Limoges demain,Nîmes,Limoges,1,medium,no_markers,
1503,Avec mon ami Lourdes je voudrais aller de Brest à Strasbourg,Brest,Strasbourg,1,medium,name_ambiguity,Lourdes=prénom
1504,À quelle heure y a-t-il des trains de Saint-Étienne à Le Mans,Saint-Étienne,Le Mans,1,medium,standard,
1505,Comment aller de Montpellier à Nice à Rennes,,,0,medium,ambiguous,too many cities
1506,Comment aller à ?,,,0,easy,incomplete_grammar,grammatically incomplete
1507,un billet annecy limoges s'il vous plait,Annecy,Limoges,1,medium,no_capitals,"lowercase, no accents"
1508,Réservation Grenoble Strasbourg,Grenoble,Strasbourg,1,medium,no_markers,
1509,Je vais à Toulouse,,,0,easy,incomplete_origin,missing origin
1510,Quel est le temps de trajet de Nîmes à Dijon,Nîmes,Dijon,1,medium,standard,
1511,arrivant de lyon,,,0,easy,incomplete_dest,missing destination
1512,Montpellier Perpignan aujourd'hui,Montpellier,Perpignan,1,medium,no_markers,
1513,Un billet Le Mans Clermont-Ferrand pour 2 adultes,Le Mans,Clermont-Ferrand,1,medium,additional_info,with time/passenger info
1514,Combien coûte un billet de train de Villeurbanne à Toulon,Villeurbanne,Toulon,1,medium,standard,
1515,comment aller a villeurbanne depuis montpellier,Montpellier,Villeurbanne,1,medium,no_capitals,"lowercase, no accents"
1516,Trajet Limoges Châlons-en-Champagne,Limoges,Châlons-en-Champagne,1,medium,compound_name,compound name
1517,Je veux aller à Toulouse non à Lille,,,0,medium,ambiguous,contradictions
1518,Un aller simple de Toulon à Limoges,Toulon,Limoges,1,easy,standard,
1519,Billet Bourg-en-Bresse Le Mans,Bourg-en-Bresse,Le Mans,1,medium,compound_name,compound name
1520,Mon chat est mignon ?,,,0,easy,no_intent,off_topic
1521,Cap sur Angers depuis Reims,Reims,Angers,1,medium,inverted_order,
1522,Trajet vers Amiens au départ de Villeurbanne,Villeurbanne,Amiens,1,medium,inverted_order,
1523,Je veux aller de Nantes à Limoges demain matin,Nantes,Limoges,1,medium,additional_info,with time/passenger info
1524,Quel est le prix d'un billet de Nice à Angers,Nice,Angers,1,easy,standard,
1525,De Rennes à Toulouse puis Nice,,,0,medium,ambiguous,too many cities
1526,Je voudrais partir de Le Mans à Amiens lundi prochain,Le Mans,Amiens,1,medium,additional_info,with time/passenger info
1527,Mon ami Lourdes m'attend à Annecy je pars de Lille,Lille,Annecy,1,medium,name_ambiguity,Lourdes=prénom
1528,Comment aller de Rennes à Rennes,,,0,medium,ambiguous,origin equals destination
1529,Je voudrais partir de Amiens à Montpellier lundi prochain,Amiens,Montpellier,1,medium,additional_info,with time/passenger info
1530,Un billet Reims Dijon s'il vous plaît,Reims,Dijon,1,easy,standard,
1531,comment vas-tu,,,0,easy,no_intent,greetings
1532,Je vais de Lyon à Lille à Paris,,,0,medium,ambiguous,too many cities
1533,Comment se rendre à Clermont-Ferrand si on part de Villeurbanne,Villeurbanne,Clermont-Ferrand,1,medium,inverted_order,
1534,Un billet Nice Clermont-Ferrand pour ce soir,Nice,Clermont-Ferrand,1,medium,additional_info,with time/passenger info
1535,"Florence, Paris et moi voulons aller de Marseille à Le Havre",Marseille,Le Havre,1,hard,name_ambiguity,Florence/Paris=prénoms
1536,Un billet Annecy Le Mans pour ce soir,Annecy,Le Mans,1,medium,additional_info,with time/passenger info
1537,je voyage avec rémy et lourdes de metz vers toulon,Metz,Toulon,1,hard,name_ambiguity,"Rémy/Lourdes=prénoms, lowercase"
1538,trajet marseile villeurbbanne,Marseille,Villeurbanne,1,hard,misspelling,spelling errors
1539,Mon ami Lourdes m'attend à Paris je pars de Marseille,Marseille,Paris,1,medium,name_ambiguity,Lourdes=prénom
1540,framboise lampe valise ordinateur ordinateur papillon cactus framboise,,,0,easy,garbage,nonsense words
1541,À quelle heure arrive le dernier train de Lyon à Amiens,Lyon,Amiens,1,medium,complex_question,
1542,nufaheme naty gyqobena togovaxale,,,0,easy,garbage,random text
1543,Le Havre Nantes demain,Le Havre,Nantes,1,medium,no_markers,
1544,Je dois me rendre de Annecy à Angers,Annecy,Angers,1,easy,standard,
1545,Vers Reims au départ de Paris,Paris,Reims,1,medium,inverted_order,
1546,Trajet Marseille Le Mans,Marseille,Le Mans,1,medium,no_markers,
1547,valise igloo requin kayak igloo,,,0,easy,garbage,nonsense words
1548,De Bordeaux à Lille puis Lyon,,,0,medium,ambiguous,too many cities
1549,Pour aller à Toulon depuis Lyon,Lyon,Toulon,1,medium,inverted_order,
1550,Train Montpellier Amiens,Montpellier,Amiens,1,easy,no_markers,
1551,je souhaite me rendre a tour depui nantes,Nantes,Tours,1,hard,misspelling,spelling errors
1552,Je voudrais un bilet de Reim à Le Havr,Reims,Le Havre,1,hard,misspelling,spelling errors
1553,Train Nîmes Bordeaux,Nîmes,Bordeaux,1,easy,no_markers,
1554,Trajet de Lyon vers Rennes,Lyon,Rennes,1,easy,standard,
1555,Fantastique !,,,0,easy,no_intent,random_statements
1556,Situé à Lyon ?,,,0,easy,incomplete_dest,missing destination
1557,**!! ^^&&,,,0,easy,garbage,special characters
1558,Je dois rejoindre Albert à Reims depuis Montpellier,Montpellier,Reims,1,medium,name_ambiguity,Albert=prénom
1559,Je veux aller de Le Havre à Aix-en-Provence,Le Havre,Aix-en-Provence,1,easy,standard,
1560,pehihuf jehydimide kowasut hyr jezi,,,0,easy,garbage,random text
1561,un train de marseille a saint-étienne,Marseille,Saint-Étienne,1,medium,no_capitals,"lowercase, no accents"
1562,Vers Angers ?,,,0,easy,incomplete_origin,missing origin
1563,Je veux aller de Tourz à Perpigna,Tours,Perpignan,1,hard,misspelling,spelling errors
1564,Quel est le prix d'un billet de Paris à Clermont-Ferrand,Paris,Clermont-Ferrand,1,easy,standard,
1565,badaduvilo buhufahely neguqora savepyb,,,0,easy,garbage,random text
1566,Je veux aller à Marseille,,,0,easy,incomplete_origin,missing origin
1567,billet dijon le havre,Dijon,Le Havre,1,medium,no_capitals,"lowercase, no accents"
1568,"Paris, Clément et moi voulons aller de Reims à Paris",Reims,Paris,1,hard,name_ambiguity,Paris/Clément=prénoms
1569,escalier horloge lampe igloo sable,,,0,easy,garbage,nonsense words
1570,je pars de bordeaux,,,0,easy,incomplete_dest,missing destination
1571,comment aller a dijjon depuis perpigna,Perpignan,Dijon,1,hard,misspelling,spelling errors
1572,Comment aller de Marseille à Nantes,Marseille,Nantes,1,easy,standard,
1573,Je souhaite me rendre à Le Havre depuis Dijon,Dijon,Le Havre,1,easy,standard,
1574,bece mapavoci,,,0,easy,garbage,random text
1575,Strasbourg Montpellier demain,Strasbourg,Montpellier,1,medium,no_markers,
1576,Je cherche un train de Strasbourg à Paris,Strasbourg,Paris,1,easy,standard,
1577,commen aler de aix-en-prrovence a clermont-ferrrand,Aix-en-Provence,Clermont-Ferrand,1,hard,misspelling,spelling errors
1578,C'est parfait ?,,,0,easy,no_intent,random_statements
1579,Je viens de Nantes,,,0,easy,incomplete_dest,missing destination
1580,Départ Clermont-Ferrand arrivée Saint-Étienne,Clermont-Ferrand,Saint-Étienne,1,easy,standard,
1581,Comment aller à Lyon,,,0,easy,incomplete_origin,missing origin
1582,requin orange parapluie parapluie baleine vague fenêtre,,,0,easy,garbage,nonsense words
1583,C'est difficile,,,0,easy,no_intent,random_statements
1584,wyxig fixusygoko nacomylylu qobobydem,,,0,easy,garbage,random text
1585,un billet pour toulon,,,0,easy,incomplete_origin,missing origin
1586,Commen aler de Strassbourg a Perpigna,Strasbourg,Perpignan,1,hard,misspelling,spelling errors
1587,miroir valise papillon,,,0,easy,garbage,nonsense words
1588,De Saint-Étienne vers Saint-Étienne,Saint-Étienne,Saint-Étienne,1,medium,compound_name,compound name
1589,Pouvez-vous me donner les horaires de Annecy à Nantes,Annecy,Nantes,1,easy,standard,
1590,Je dois aller à Montpellier,,,0,easy,incomplete_origin,missing origin
1591,À quelle heure y a-t-il des trains de Lille à Le Havre,Lille,Le Havre,1,medium,standard,
1592,De Toulouse à Lille puis Lyon,,,0,medium,ambiguous,too many cities
1593,Pour aller à Nice depuis Rennes,Rennes,Nice,1,medium,inverted_order,
1594,Je souhaite me rendre à Saint-Étienne en partant de Brest,Brest,Saint-Étienne,1,medium,compound_name,compound name
1595,Je voudrais un billet de Strasbourg à Saint-Étienne pour demain,Strasbourg,Saint-Étienne,1,medium,additional_info,with time/passenger info
1596,Je veux visiter Montpellier Marseille Toulouse,,,0,medium,ambiguous,too many cities
1597,Nîmes Perpignan s'il vous plaît,Nîmes,Perpignan,1,medium,no_markers,
1598,"florence, lourdes et moi voulons aller de nîmes à paris",Nîmes,Paris,1,hard,name_ambiguity,"Florence/Lourdes=prénoms, lowercase"
1599,Départ Le Havre arrivée Angers,Le Havre,Angers,1,easy,standard,
1600,Montpellier Grenoble aller simple,Montpellier,Grenoble,1,medium,no_markers,
1601,tufel xuj xucu,,,0,easy,garbage,random text
1602,Peut-être Paris ou bien Rennes,,,0,medium,ambiguous,contradictions
1603,À demain ?,,,0,easy,no_intent,greetings
1604,bilet annec reennes,Annecy,Rennes,1,hard,misspelling,spelling errors
1605,de brest vers saint-étienne,Brest,Saint-Étienne,1,medium,no_capitals,"lowercase, no accents"
1606,En provenance de Montpellier,,,0,easy,incomplete_dest,missing destination
1607,@@@ 123 voyage ... Lyon,,,0,easy,garbage,incoherent mix
1608,Je dois me rendre de Paris à Le Havre,Paris,Le Havre,1,easy,standard,
1609,je dois aller à angers ?,,,0,easy,incomplete_origin,missing origin
1610,Je me suis trompé Nantes pas Paris,,,0,medium,ambiguous,conflicting information
1611,Train Tours Nîmes,Tours,Nîmes,1,easy,no_markers,
1612,Train de Metz à La Roche-sur-Yon,Metz,La Roche-sur-Yon,1,medium,compound_name,compound name
1613,"Avec mes amis Rémy et Florence, je voudrais aller de Montpellier à Angers",Montpellier,Angers,1,hard,name_ambiguity,Rémy/Florence=prénoms
1614,En partant de Bordeaux,,,0,easy,incomplete_dest,missing destination
1615,Combien coûte un billet de Lille à Le Havre,Lille,Le Havre,1,medium,additional_info,with time/passenger info
1616,un billet brest perpignan s'il vous plait,Brest,Perpignan,1,medium,no_capitals,"lowercase, no accents"
1617,Perpignan Dijon aujourd'hui,Perpignan,Dijon,1,medium,no_markers,
1618,Un train de Tours pour Paris,Tours,Paris,1,easy,standard,
1619,je voudrais un bilet de nantes à metz,Nantes,Metz,1,hard,misspelling,spelling errors
1620,vague valise crayon jardin nougat parapluie papillon,,,0,easy,garbage,nonsense words
1621,de lyon vers toulouse,Lyon,Toulouse,1,medium,no_capitals,"lowercase, no accents"
1622,comment aller a saint-étienne depuis nantes,Nantes,Saint-Étienne,1,medium,no_capitals,"lowercase, no accents"
